map,route,global_planner,task,global_plan_time_s,global_rrt_params,reactive_peds,robot_radius_m,robot_height_m,collision_radius_m,params_file,sfm_controlled_steps,sfm_capture_events,ped_affected_n,ped_delay_s_mean,ped_deflection_m_mean,ped_deflection_m_max,ped_personal_space_s_total,social_force_on_agents,social_force_on_robot,obstacle_force_on_robot,social_work,mode,algorithm,seed,success,termination_reason,sim_time_s,path_length_m,avg_speed_mps,min_pedestrian_distance_m,close_encounter_steps,planner_status_counts,planner_active_frac,collision,time_waiting_at_light_s,strict_sidewalk,walkable_clamped_steps,robot_as_person,num_legs,waypoints,goal_tol,global_plan_error
map5_ucl,default,astar,t08,0.4,,sfm,0.25,1.0,0.42,configs/teb_upstream__g-astar.json,525,11,11,2.81,0.345,0.887,3.5,14.87,18.09,198.17,231.14,all,teb_upstream,4,True,goal,1177.5,1090.13,0.926,0.5,7,{'teb_upstream': 2355},1.0,False,69.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,astar,t08,0.4,,sfm,0.25,1.0,0.42,configs/teb_upstream__g-astar.json,350,7,7,6.48,0.533,0.917,4.0,15.97,18.55,88.02,122.55,all,teb_upstream,5,False,collision,370.5,339.24,0.916,0.097,1,{'teb_upstream': 740},1.0,True,27.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,astar,t08,0.4,,sfm,0.25,1.0,0.42,configs/teb_upstream__g-astar.json,164,5,5,0.36,0.415,0.795,2.0,8.61,10.57,65.18,84.36,all,teb_upstream,6,False,collision,377.5,341.25,0.904,0.378,2,{'teb_upstream': 754},1.0,True,31.5,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,astar,t08,0.4,,sfm,0.25,1.0,0.42,configs/teb_upstream__g-astar.json,329,10,10,1.7,0.175,0.75,3.0,9.62,12.54,128.96,151.12,all,teb_upstream,7,True,goal,1177.5,1090.26,0.926,0.509,7,{'teb_upstream': 2355},1.0,False,69.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,astar,t08,0.4,,sfm,0.25,1.0,0.42,configs/teb_upstream__g-astar.json,474,13,13,2.38,0.483,1.085,3.5,14.15,18.23,121.35,153.73,all,teb_upstream,8,False,collision,834.5,755.48,0.905,0.312,9,{'teb_upstream': 1668},1.0,True,67.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,astar,t08,0.4,,sfm,0.25,1.0,0.42,configs/teb_upstream__g-astar.json,558,11,11,3.0,0.223,0.672,6.5,16.0,18.94,192.38,227.33,all,teb_upstream,9,False,collision,853.5,773.23,0.906,0.243,11,{'teb_upstream': 1706},1.0,True,67.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.7,,sfm,0.25,1.0,0.42,configs/astar__g-dijkstra.json,514,17,17,1.29,0.331,0.734,4.5,23.85,29.66,297.45,350.96,all,astar,1,False,collision,764.5,764.0,0.999,0.39,4,{'path_found': 1528},1.0,True,0.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.7,,sfm,0.25,1.0,0.42,configs/astar__g-dijkstra.json,150,5,5,0.59,0.409,0.701,1.0,7.6,8.56,145.87,162.03,all,astar,10,False,collision,430.5,430.0,0.999,0.288,2,{'path_found': 860},1.0,True,0.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.7,,sfm,0.25,1.0,0.42,configs/astar__g-dijkstra.json,553,12,11,5.0,0.763,3.427,26.5,47.33,31.52,199.9,278.75,all,astar,2,False,collision,529.5,529.0,0.999,0.329,5,{'path_found': 1058},1.0,True,0.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.8,,sfm,0.25,1.0,0.42,configs/astar__g-dijkstra.json,380,10,10,2.63,0.452,1.05,4.0,19.92,21.88,264.53,306.33,all,astar,3,False,collision,764.5,763.93,0.999,0.351,8,{'path_found': 1528},1.0,True,0.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.8,,sfm,0.25,1.0,0.42,configs/astar__g-dijkstra.json,58,2,2,1.21,0.46,0.55,2.5,8.77,10.42,87.67,106.86,all,astar,4,False,collision,515.5,515.0,0.999,0.316,4,{'path_found': 1030},1.0,True,0.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.7,,sfm,0.25,1.0,0.42,configs/astar__g-dijkstra.json,434,13,13,2.34,0.622,0.969,9.5,34.87,33.13,207.95,275.95,all,astar,5,False,collision,508.5,508.0,0.999,0.398,3,{'path_found': 1016},1.0,True,0.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.6,,sfm,0.25,1.0,0.42,configs/astar__g-dijkstra.json,1744,44,43,3.57,0.622,3.294,15.0,47.56,50.98,813.88,912.41,all,astar,6,True,goal,1117.0,1087.84,0.974,0.43,15,{'path_found': 2234},1.0,False,29.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.6,,sfm,0.25,1.0,0.42,configs/astar__g-dijkstra.json,291,10,9,2.16,0.319,0.73,4.0,16.14,19.89,233.41,269.44,all,astar,7,True,goal,1117.0,1087.77,0.974,0.57,4,{'path_found': 2234},1.0,False,29.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.6,,sfm,0.25,1.0,0.42,configs/astar__g-dijkstra.json,1765,40,40,4.59,0.444,2.085,43.0,129.4,170.72,806.93,1107.05,all,astar,8,True,goal,1117.0,1088.04,0.974,0.431,43,"{'no_path': 2, 'path_found': 2232}",0.9991,False,28.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.6,,sfm,0.25,1.0,0.42,configs/astar__g-dijkstra.json,399,11,11,2.13,0.1,0.619,4.0,10.01,13.04,160.69,183.74,all,astar,9,False,collision,765.5,764.97,0.999,0.283,8,{'path_found': 1530},1.0,True,0.0,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.7,,sfm,0.25,1.0,0.42,configs/cadrl__g-dijkstra.json,2730,52,52,6.76,0.836,7.824,103.0,272.8,201.69,1329.89,1804.38,all,cadrl,1,True,goal,1219.0,1108.15,0.909,0.432,73,{'cadrl': 2438},1.0,False,96.5,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.8,,sfm,0.25,1.0,0.42,configs/cadrl__g-dijkstra.json,296,7,7,2.1,0.36,0.584,2.5,10.92,12.57,269.11,292.6,all,cadrl,10,False,collision,589.5,521.02,0.884,0.279,6,{'cadrl': 1178},1.0,True,64.5,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
map5_ucl,default,dijkstra,t08,0.7,,sfm,0.25,1.0,0.42,configs/cadrl__g-dijkstra.json,707,12,12,9.52,0.26,0.914,25.5,41.46,26.72,789.3,857.48,all,cadrl,2,False,collision,458.5,423.21,0.923,0.278,4,{'cadrl': 916},1.0,True,31.5,True,0,False,54,"[[956.3, 730.07], [951.04, 742.79], [945.61, 743.41], [889.27, 720.94], [880.69, 720.04], [820.86, 697.2], [760.82, 670.58], [747.46, 671.65], [738.73, 673.8], [700.42, 725.15], [698.42, 726.16], [693.29, 722.34], [676.05, 744.6], [664.77, 745.46], [614.89, 707.19], [612.23, 701.85], [607.18, 697.91], [593.49, 693.43], [556.62, 666.82], [541.47, 661.39], [532.73, 655.05], [519.79, 647.62], [512.9, 640.94], [502.85, 635.23], [490.71, 626.29], [487.54, 625.02], [484.94, 621.85], [480.37, 618.63], [474.48, 616.15], [462.14, 606.43], [460.15, 604.56], [458.09, 600.03], [452.38, 573.86], [445.45, 567.09], [402.27, 539.48], [358.03, 508.23], [349.82, 506.1], [344.6, 502.4], [340.4, 495.01], [312.52, 475.58], [306.01, 472.17], [303.85, 469.56], [283.26, 454.94], [275.91, 451.46], [269.81, 445.99], [204.34, 399.97], [181.94, 391.81], [145.36, 447.13], [137.03, 452.98], [131.09, 461.16], [129.09, 462.18], [123.94, 458.38], [114.94, 457.58], [112.9, 460.18], [97.04, 447.66]]",1.0,
