success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,algorithm,seed
False,collision,238,118.5,112.275,295.875,0.3795,0.4005,183.62,0.374,1,16,0.0672,0.0672,0,0.0,0.945,0.005,0.043,0.064,dijkstra,118
False,collision,297,148.0,145.65,295.875,0.4923,0.5002,150.282,0.377,1,42,0.1414,0.1414,0,0.0,0.982,0.008,0.011,0.017,dijkstra,119
False,collision,458,228.5,226.15,295.875,0.7643,0.7723,69.937,0.376,1,25,0.0546,0.0653,0,0.0,0.988,0.014,0.007,0.011,dijkstra,120
False,collision,425,212.0,206.525,295.875,0.698,0.7165,89.419,0.197,1,34,0.08,0.08,0,0.0,0.972,0.006,0.008,0.012,dijkstra,121
False,collision,265,132.0,129.475,295.875,0.4376,0.4461,166.419,0.367,1,17,0.0642,0.0787,0,0.0,0.978,0.002,0.013,0.039,dijkstra,122
False,collision,131,65.0,51.6,295.875,0.1744,0.2197,244.291,0.403,1,21,0.1603,0.1603,0,0.0,0.79,0.017,0.102,0.265,dijkstra,123
False,collision,269,134.0,130.675,295.875,0.4417,0.4529,165.264,0.378,1,27,0.1004,0.1051,0,0.0,0.972,0.01,0.013,0.023,dijkstra,124
False,collision,247,123.0,114.375,295.875,0.3866,0.4157,181.516,0.412,1,2,0.0081,0.0081,0,0.0,0.927,0.004,0.026,0.037,dijkstra,125
False,collision,265,132.0,126.575,295.875,0.4278,0.4461,169.324,0.415,1,26,0.0981,0.0981,0,0.0,0.956,0.003,0.024,0.039,dijkstra,126
False,collision,416,207.5,206.2,295.875,0.6969,0.7013,89.929,0.288,1,21,0.0505,0.0524,0,0.0,0.992,0.026,0.008,0.012,dijkstra,127
False,collision,441,220.0,209.925,295.875,0.7095,0.7436,86.242,0.278,1,48,0.1088,0.1088,0,0.0,0.953,0.044,0.017,0.041,dijkstra,128
False,collision,229,114.0,109.5,295.875,0.3701,0.3853,186.398,0.39,1,81,0.3537,0.3537,0,0.0,0.957,0.003,0.011,0.027,dijkstra,129
False,collision,329,164.0,163.25,295.875,0.5518,0.5543,132.661,0.349,1,22,0.0669,0.0701,0,0.0,0.993,0.006,0.008,0.015,dijkstra,130
False,collision,119,59.0,57.0,295.875,0.1926,0.1994,238.906,0.214,1,4,0.0336,0.0336,0,0.0,0.96,0.015,0.028,0.043,dijkstra,131
False,collision,421,210.0,207.225,295.875,0.7004,0.7098,88.696,0.37,1,20,0.0475,0.0475,0,0.0,0.985,0.004,0.004,0.005,dijkstra,132
False,collision,293,146.0,141.275,295.875,0.4775,0.4935,154.68,0.377,1,14,0.0478,0.0478,0,0.0,0.965,0.009,0.012,0.021,dijkstra,133
False,collision,340,169.5,167.5,295.875,0.5661,0.5729,128.631,0.403,1,27,0.0794,0.0794,0,0.0,0.986,0.02,0.01,0.015,dijkstra,134
False,collision,434,216.5,213.8,295.875,0.7226,0.7317,82.237,0.415,1,31,0.0714,0.0721,0,0.0,0.986,0.012,0.008,0.012,dijkstra,135
False,collision,287,143.0,141.35,295.875,0.4777,0.4833,154.555,0.394,1,20,0.0697,0.0697,0,0.0,0.986,0.004,0.012,0.018,dijkstra,136
False,collision,153,76.0,75.125,295.875,0.2539,0.2569,220.811,0.378,1,13,0.085,0.085,0,0.0,0.984,0.018,0.023,0.06,dijkstra,137
False,collision,437,218.0,212.775,295.875,0.7191,0.7368,83.255,0.298,1,34,0.0778,0.0796,0,0.0,0.974,0.021,0.01,0.014,dijkstra,138
False,collision,425,212.0,209.25,295.875,0.7072,0.7165,86.652,0.419,1,46,0.1082,0.1176,0,0.0,0.985,0.003,0.011,0.024,dijkstra,139
False,collision,438,218.5,215.95,295.875,0.7299,0.7385,80.075,0.398,1,17,0.0388,0.0461,0,0.0,0.987,0.016,0.012,0.021,dijkstra,140
False,collision,57,28.0,23.125,295.875,0.0782,0.0946,272.768,0.413,1,6,0.1053,0.1053,0,0.0,0.816,0.03,0.098,0.331,dijkstra,141
False,collision,273,136.0,132.525,295.875,0.4479,0.4597,163.414,0.371,1,12,0.044,0.049,0,0.0,0.972,0.01,0.006,0.008,dijkstra,142
False,collision,70,34.5,33.625,295.875,0.1136,0.1166,262.297,0.304,1,9,0.1286,0.1286,0,0.0,0.964,0.032,0.051,0.132,dijkstra,143
False,collision,420,209.5,208.125,295.875,0.7034,0.7081,87.831,0.351,1,30,0.0714,0.0796,0,0.0,0.992,0.008,0.004,0.005,dijkstra,144
False,collision,72,35.5,34.75,295.875,0.1174,0.12,261.216,0.332,1,12,0.1667,0.1667,0,0.0,0.969,0.044,0.035,0.071,dijkstra,145
False,collision,95,47.0,45.35,295.875,0.1533,0.1589,250.621,0.335,1,13,0.1368,0.1368,0,0.0,0.957,0.052,0.035,0.054,dijkstra,146
False,collision,166,82.5,78.4,295.875,0.265,0.2788,217.507,0.416,1,10,0.0602,0.0602,0,0.0,0.946,0.011,0.02,0.03,dijkstra,147
False,collision,76,37.5,36.75,295.875,0.1242,0.1267,259.194,0.287,1,10,0.1316,0.1316,0,0.0,0.97,0.044,0.033,0.068,dijkstra,148
False,collision,130,64.5,62.425,295.875,0.211,0.218,233.52,0.407,1,15,0.1154,0.1154,0,0.0,0.962,0.031,0.012,0.017,dijkstra,149
False,collision,64,31.5,29.775,295.875,0.1006,0.1065,266.14,0.382,1,3,0.0469,0.0469,0,0.0,0.934,0.037,0.024,0.035,dijkstra,150
False,collision,308,153.5,149.675,295.875,0.5059,0.5188,146.245,0.345,1,20,0.0649,0.0649,0,0.0,0.973,0.006,0.005,0.007,dijkstra,151
False,collision,268,133.5,131.45,295.875,0.4443,0.4512,164.441,0.391,1,19,0.0709,0.0742,0,0.0,0.982,0.001,0.009,0.023,dijkstra,152
False,collision,334,166.5,165.75,295.875,0.5602,0.5627,130.156,0.411,1,39,0.1168,0.1226,0,0.0,0.993,0.005,0.008,0.015,dijkstra,153
False,collision,355,177.0,175.625,295.875,0.5936,0.5982,120.404,0.407,1,23,0.0648,0.0657,0,0.0,0.99,0.014,0.004,0.006,dijkstra,154
False,collision,438,218.5,216.75,295.875,0.7326,0.7385,79.162,0.232,1,92,0.21,0.2514,0,0.0,0.99,0.004,0.012,0.03,dijkstra,155
False,collision,452,225.5,224.2,295.875,0.7578,0.7621,72.065,0.177,1,31,0.0686,0.0756,0,0.0,0.993,0.102,0.007,0.011,dijkstra,156
False,collision,184,91.5,89.075,295.875,0.3011,0.3093,206.851,0.392,1,4,0.0217,0.0217,0,0.0,0.97,0.058,0.008,0.012,dijkstra,157
False,collision,70,34.5,32.85,295.875,0.111,0.1166,263.1,0.209,1,9,0.1286,0.1286,0,0.0,0.942,0.056,0.048,0.074,dijkstra,158
